adult,backdrop_path,belongs_to_collection,budget,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,homepage,id,imdb_id,origin_country_1,original_language,original_title,overview,popularity,poster_path,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_countries_1_iso_3166_1,production_countries_1_name,release_date,revenue,runtime,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,status,tagline,title,video,vote_average,vote_count,belongs_to_collection_id,belongs_to_collection_name,belongs_to_collection_poster_path,belongs_to_collection_backdrop_path,genres_4_id,genres_4_name,genres_5_id,genres_5_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,origin_country_2,genres_6_id,genres_6_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,genres_7_id,genres_7_name,origin_country_3,origin_country_4,production_countries_5_iso_3166_1,production_countries_5_name
False,/bblKpucB0XbyQBmfXsaRN985Rgh.jpg,,0,18,Drama,,,,,https://tv.apple.com/movie/palmer/umc.cmc.40qrv09i2yfh8iilyi4s8vfi,458220,tt6857376,US,en,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",197.926,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,124283.0,/s0pkrY33hW7VQgnqzhLhbIVg0F4.png,SK Global Entertainment,US,737.0,/dK1GZ1u4our8sJW0Sts1JHeNSLn.png,Sidney Kimmel Entertainment,US,,,,,,,,,,,,,US,United States of America,2021-01-28,0,110,English,en,English,Released,Family is who you make it.,Palmer,False,8.136,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/58082NwAWlM91iybyvxzl7PmFwZ.jpg,,75000000,14,Fantasy,35.0,Comedy,12.0,Adventure,https://ghostbusters.com/,425909,tt4513678,CA,en,Ghostbusters: Afterlife,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",196.83,/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,5.0,/71BqEFAF4V3qjjMPCpLuyJFB9A.png,Columbia Pictures,US,13240.0,/aTc07YaNHo8WNgkQSnvLmG6w4nW.png,Bron Studios,CA,2364.0,/oZyR5maGM96jReVgW7oJ7mXN8ts.png,The Montecito Picture Company,US,84042.0,/hbln3zGw1R6mkfRETOaUbRuAJSI.png,Ghost Corps,US,,,,,CA,Canada,2021-11-18,191000000,124,English,en,English,Released,Discover the past. Protect the future.,Ghostbusters: Afterlife,False,7.401,4320,2980.0,Ghostbusters Collection,/sctvCtE1M1rDF4f0W2fMrk2BrGB.jpg,/guigdRPHN65fsgZHmvVvBOyiArf.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,
False,/x2wOlXuK4NzPDQ0OBZiJjNNOp6Y.jpg,,65000000,28,Action,12.0,Adventure,878.0,Science Fiction,,861,tt0100802,US,en,Total Recall,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company who manufacture memories. Something goes wrong during his memory implant turning Doug's life upside down and even to question what is reality and what isn't.",196.234,/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,275.0,/2MxNWlN5b3UXt1OfmznsWEQzFwq.png,Carolco Pictures,US,26265.0,,Ronald Shusett/Gary Goldman Productions,,559.0,/eC0bWHVjnjUducyA6YFoEFqnPMC.png,TriStar Pictures,US,,,,,,,,,US,United States of America,1990-06-01,261317921,113,English,en,English,Released,"They stole his mind, now he wants it back.",Total Recall,False,7.301,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MX,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/egg7KFi18TSQc1s24RMmR9i2zO6.jpg,,200000000,28,Action,12.0,Adventure,14.0,Fantasy,https://www.warnerbros.com/movies/wonder-woman-1984,464052,tt7126948,US,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,195.984,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,114152.0,/xYfrnGFXxrEy5x5OVThunxHYScK.png,The Stone Quarry,US,128064.0,/13F3Jf7EFAcREU0xzZqJnVnyGXu.png,DC Films,US,507.0,/aRmHe6GWxYMRCQljF75rn2B9Gv8.png,Atlas Entertainment,US,,,,,US,United States of America,2020-12-16,169601036,151,English,en,English,Released,A new era of wonder begins.,Wonder Woman 1984,False,6.447,8143,468552.0,Wonder Woman Collection,/8AQRfTuTHeFTddZN4IUAqprN8Od.jpg,/n9KlvCOBFDmSyw3BgNrkUkxMFva.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,,40000000,18,Drama,36.0,History,10752.0,War,https://www.lionsgate.com/movies/hacksaw-ridge,324786,tt2119532,AU,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",194.813,/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,50481.0,/mBgGtJJQ9aOpKBnuKXM75kHYT6D.png,Vendian Entertainment,US,491.0,/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png,Summit Entertainment,US,10246.0,/rREvQNWAxkDfY9CDn2c5YxEMPdP.png,Cross Creek Pictures,US,7437.0,/e5CcgFrdlxMUwlsS72si8q1yHBr.png,IM Global,US,7584.0,/eGkfvvyf4fJTvBUR1xt1669IPA3.png,Screen Australia,AU,AU,Australia,2016-10-07,175302354,139,Japanese,ja,日本語,Released,One of the greatest heroes in American history never fired a bullet.,Hacksaw Ridge,False,8.193,13246,,,,,,,,,English,en,English,10951.0,/jxfMNlkvI3GxnS41xCSOLD7goVb.png,Screen NSW,AU,455.0,,Permut Presentations,US,8915.0,,Pandemonium,,13241.0,,Demarest Films,US,8186.0,,Bliss Media,CN,94431.0,,Kylin Pictures,CN,CN,China,GB,United Kingdom,US,United States of America,,,,,,,,,,US,,,,,,51860.0,,AI Film,GB,,,,,,,,,
False,/i3iaSaSjXWC4bnlrk30B9vwmjMZ.jpg,,0,14,Fantasy,18.0,Drama,10751.0,Family,,13765,tt0066344,US,en,Scrooge,A musical adaptation of Charles Dickens' classic ghost tale starring Albert Finney.,181.13,/eadjJGFdbZdhXSjtokmay7NjVHi.jpg,3070.0,,Cinema Center Films,,18817.0,,Waterbury Films,GB,,,,,,,,,,,,,GB,United Kingdom,1970-11-05,0,113,English,en,English,Released,What the Dickens have they done to Scrooge?,Scrooge,False,6.893,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,,,,,,,,,,,,,,,,,,
False,/d1RHScaZc7I8j0lDke1c4AxI435.jpg,,130000000,28,Action,12.0,Adventure,16.0,Animation,http://www.kungfupanda.com/,9502,tt0441773,US,en,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",180.812,/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,521.0,/kP7t6RwGz2AvvTkvnI1uteEwHet.png,DreamWorks Animation,US,,,,,,,,,,,,,,,,,US,United States of America,2008-06-04,632091832,90,English,en,English,Released,Prepare for awesomeness.,Kung Fu Panda,False,7.278,11155,77816.0,Kung Fu Panda Collection,/xoYc0RYKSc3xC4S9OpPZxKocKtj.jpg,/uDosHOFFWtF5YteBRygHALFqLw2.jpg,10751.0,Family,35.0,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/j4irvwRLITgGr6vcP8NIKCUA67y.jpg,,1000000,27,Horror,53.0,Thriller,14.0,Fantasy,,9003,tt0093177,GB,en,Hellraiser,"Hedonist Frank Cotton finds a mysterious puzzle box that summons the Cenobites, who open the doors to a dominion where pain and pleasure are indivisible.",180.797,/3Z0oPHyLnk3Vx6ZMC1MiVwIrKhO.jpg,1950.0,/eIoDtHIJKZaZ4hGbKgqC0PzlqJc.png,New World Pictures,US,15338.0,,Cinemarque Entertainment,US,15339.0,,Film Futures,,15340.0,,Rivdel Films,,96477.0,,New World,KR,GB,United Kingdom,1987-09-11,14575193,94,English,en,English,Released,He'll tear your soul apart.,Hellraiser,False,6.884,2403,8917.0,Hellraiser Collection,/lIK0UgJsA18Z5I1PwpucXzgyF3A.jpg,/g0XtsgbwFcFHNZGarpk6qAOPX7T.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,
False,/14xx5Tf58mD8FRJ1B3BspiLiRxz.jpg,,207000000,12,Adventure,18.0,Drama,28.0,Action,,254,tt0360717,US,en,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",180.358,/4fNOp3itFBw7L28kAHxwRPqyZ2K.jpg,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,11.0,/6FAuASQHybRkZUk08p9PzSs9ezM.png,WingNut Films,NZ,68.0,,Big Primate Pictures,,69.0,,MFPV Film,DE,,,,,NZ,New Zealand,2005-12-12,562363449,187,English,en,English,Released,The eighth wonder of the world.,King Kong,False,6.9,7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,DE,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/bk2fTuIhQIvdAA3RbnrnvLvuaTc.jpg,,27000000,10402,Music,35.0,Comedy,28.0,Action,,525,tt0080455,US,en,The Blues Brothers,"Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",180.163,/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,,,,,,,,,,,,,,,,,US,United States of America,1980-06-16,115200000,133,English,en,English,Released,They'll never get caught. They're on a mission from God.,The Blues Brothers,False,7.74,4007,112636.0,The Blues Brothers Collection,/pQf9LzCokihzlLmgQlPG7yBpZ1o.jpg,/i4Jai1IlkbOWd8eNFM0S1lupyLt.jpg,80.0,Crime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/vNXGrknx4GjWLgmuNTftWZluIUl.jpg,,3300000,18,Drama,10402.0,Music,,,http://sonyclassics.com/whiplash/,244786,tt2582802,US,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",179.983,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,2266.0,/owzVs2mguyyJ3vIn7EbgowpUPnk.png,Bold Films,US,3172.0,/rzKluDcRkIwHZK2pHsiT667A2Kw.png,Blumhouse Productions,US,32157.0,/4hOCk25Ce8s242NItnwtV7aKRWY.png,Right of Way Films,US,,,,,,,,,US,United States of America,2014-10-10,13092000,107,English,en,English,Released,The road to greatness can take you to the edge.,Whiplash,False,8.382,14567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/xPTefQ4CZpWapxiEsAZsxtidS49.jpg,,0,10751,Family,878.0,Science Fiction,,,,682075,tt9578746,US,en,The Adventure of A.R.I.: My Robot Friend,A teenager summons the courage to help a friendly robot known as A.R.I. kidnapped by a ruthless lab director working for a powerful corporation seeking to turn him into a dangerous weapon in order to rule the world.,179.831,/txcjXiyhBvsSFyZtgCHWW7CyIeN.jpg,69916.0,/kWlQgDKmvoC24qNCn0UHi4gBg3u.png,Ace Entertainment,FR,117972.0,,Master Key Production,,,,,,,,,,,,,,US,United States of America,2022-01-13,0,89,English,en,English,Released,,The Adventure of A.R.I.: My Robot Friend,False,7.3,9,,,,,,,,,Italian,it,Italiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/eeMkI40MHHDIjjqMvhznRCjGAn2.jpg,,0,35,Comedy,9648.0,Mystery,,,,869597,tt15338966,US,en,Reunion,"Centers on a murder that takes place at a high school reunion, unfolding during a snowstorm that leaves guests trapped in an isolated mansion.",178.427,/vTiL39wIXvayG6nMA7CYXGWiXhO.jpg,160096.0,,Artists Road,,60746.0,,Unique Features,US,158.0,/6SHlNIype9zmyEMRsBtoueUtLsq.png,Spyglass Entertainment,US,8000.0,/f8NwLg72BByt3eav7lX1lcJfe60.png,Broken Road Productions,US,,,,,US,United States of America,2023-10-06,0,90,English,en,English,Released,,Reunion,False,6.167,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,,237000000,28,Action,12.0,Adventure,14.0,Fantasy,https://www.avatar.com/movies/avatar,19995,tt0499549,US,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",178.39,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,444.0,,Dune Entertainment,US,574.0,/nLNW1TeFUYU0M5U0qmYUzOIwlB6.png,Lightstorm Entertainment,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,290.0,/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png,Ingenious Media,GB,,,,,US,United States of America,2009-12-15,2923706026,162,English,en,English,Released,Enter the world of Pandora.,Avatar,False,7.581,30778,87096.0,Avatar Collection,/uO2yU3QiGHvVp0L5e5IatTVRkYk.jpg,/gxnvX9kF7RRUQYvB52dMLPgeJkt.jpg,878.0,Science Fiction,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,GB,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/xDMIl84Qo5Tsu62c9DGWhmPI67A.jpg,,250000000,28,Action,12.0,Adventure,878.0,Science Fiction,https://wakandaforevertickets.com,505642,tt9114286,US,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",210.78,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,420.0,/hUzeosd33nzE5MCNsZxCGEKTXaQ.png,Marvel Studios,US,,,,,,,,,,,,,,,,,US,United States of America,2022-11-09,859102154,162,English,en,English,Released,Forever.,Black Panther: Wakanda Forever,False,7.134,6100,529892.0,Black Panther Collection,/qT1JPO6IltC2B39QAriAg7SelMx.jpg,/nsiBzWsmmerBMuD8TKHpYBTnfhD.jpg,,,,,French,fr,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haitian; Haitian Creole,ht,,Spanish,es,Español,Xhosa,xh,,,,,,,,,,,,,,,,,,,,
False,/dmgFJdivUmV4vGLkbPD49KVjlHx.jpg,,25000000,53,Thriller,80.0,Crime,18.0,Drama,https://www.paramountpictures.com/movies/suburbicon,395458,tt0491175,US,en,Suburbicon,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",177.762,/a3IHgSwO5jWPLcGjKqbQ7pxVGkq.jpg,83645.0,,Huahua Media,CN,1786.0,/joLFuCWg9e2lweYnFQtRPJKSLlI.png,Dark Castle Entertainment,US,1885.0,/xlvoOZr4s1PygosrwZyolIFe5xs.png,Silver Pictures,US,22146.0,/jPBtpMh0AUFqf9yfOJXer9d5Rei.png,Black Bear Pictures,US,1782.0,/d1mlUfuG0NoQ4x0C7bK80wLGWA1.png,Smoke House Pictures,US,CN,China,2017-10-26,12751667,105,English,en,English,Released,Welcome to the neighborhood,Suburbicon,False,5.9,1636,,,,,9648.0,Mystery,,,,,,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount,US,32554.0,,Bloom,US,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,GB,,,,,,,,,,,,,,,,,,
False,/8GixN6c1VWOWDwm32ehb0ufeal.jpg,,0,18,Drama,,,,,,1241748,tt31539969,PH,tl,Kalikot,"Sal, a hot single professor, moves across an auto service shop and rocks the world of young repairman Arnel. Ever since Sal came over to get her car fixed, Arnel's skilled hands have always been busy. But can he still fix the problems that come with it?",162.199,/bnOz6hfBTOIDYyrj8P3Pcj4uVzE.jpg,149142.0,/25oYoXHsfWYlddAzJSBReajN3BM.png,Vivamax,PH,,,,,,,,,,,,,,,,,PH,Philippines,2024-03-12,0,49,Tagalog,tl,,Released,,Kalikot,False,6.4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,,110000000,35,Comedy,12.0,Adventure,878.0,Science Fiction,https://www.20thcenturystudios.com/movies/free-guy,550988,tt6264654,US,en,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",177.322,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg,27711.0,/3e294jszfE6cE8TOogmj0zNd6pL.png,Berlanti Productions,US,2575.0,/9YJrHYlcfHtwtulkFMAies3aFEl.png,21 Laps Entertainment,US,104228.0,/hx0C1XcSxGgat8N62GpxoJGTkCk.png,Maximum Effort,US,125000.0,,Lit Entertainment Group,US,127928.0,/h0rjX5vjW5r8yEnUBStFarjcLT4.png,20th Century Studios,US,US,United States of America,2021-08-11,331500000,115,English,en,English,Released,Life's too short to be a background character.,Free Guy,False,7.51,8229,861415.0,Free Guy Collection,/o9iYeSBx7lwWRDEt8QPWbKZZlJm.jpg,/9aDeWSxwfpOFjpw1XwRjLGnlcJm.jpg,,,,,Japanese,ja,日本語,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/sGzuQYSTwJvLBc2PnuSVLHhuFeh.jpg,,69000000,53,Thriller,9648.0,Mystery,,,https://www.foxmovies.com/movies/red-sparrow,401981,tt2873282,US,en,Red Sparrow,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.",177.174,/vLCogyfQGxVLDC1gqUdNAIkc29L.jpg,7076.0,/8BFxn9NUWSgp0ndih569Gm62xiC.png,Chernin Entertainment,US,25.0,/qZCc1lty5FzX30aOCVRBLzaVmcp.png,20th Century Fox,US,22213.0,/qx9K6bFWJupwde0xQDwOvXkOaL8.png,TSG Entertainment,US,199023.0,,Film Rights,,,,,,HU,Hungary,2018-02-28,151572634,140,English,en,English,Released,Seduce. Deceive. Repeat.,Red Sparrow,False,6.53,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,,4500000,9648,Mystery,53.0,Thriller,27.0,Horror,http://www.getoutfilm.com/,419430,tt5052448,US,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",212.331,/mE24wUCfjK8AoBBjaMjho7Rczr7.jpg,88934.0,/5Be96V9WXa7jJInSDPqDOqMBA0o.png,Monkeypaw Productions,US,3172.0,/rzKluDcRkIwHZK2pHsiT667A2Kw.png,Blumhouse Productions,US,72725.0,/gflhJ4lNROXuYMeN4giNrVQvtDw.png,QC Entertainment,US,,,,,,,,,US,United States of America,2017-02-24,255407969,104,English,en,English,Released,"Just because you're invited, doesn't mean you're welcome.",Get Out,False,7.623,16735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/bskmLsrwmpqvZxKDi81UHa4mFDx.jpg,,22700000,28,Action,18.0,Drama,80.0,Crime,https://www.dogmanthefilm.com/,944401,tt17009348,FR,fr,Dogman,"A boy, bruised by life, finds his salvation through the love of his dogs.",203.896,/yZGdlrKxglrWciRl0Rs6lAjfPHM.jpg,6896.0,/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png,EuropaCorp,FR,170748.0,,LBP,FR,356.0,/tSJvuFaLIp7l0ONLUiAHA61GbXu.png,TF1 Films Production,FR,,,,,,,,,FR,France,2023-09-27,3950070,115,English,en,English,Released,"Wherever there is an unfortunate, God sends a dog.",Dogman,False,7.818,749,,,,,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/psYeKwKclG4XaIop5suj1J0Kg2C.jpg,,32350000,12,Adventure,28.0,Action,878.0,Science Fiction,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,1892,tt0086190,US,en,Return of the Jedi,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",176.791,/jQYlydvHm3kUix1f8prMucrplhm.jpg,1.0,/tlVSws0RvvtPBwViUyOFAO0vcQS.png,Lucasfilm Ltd.,US,,,,,,,,,,,,,,,,,US,United States of America,1983-05-25,572700000,132,English,en,English,Released,"Return to a galaxy far, far away.",Return of the Jedi,False,7.898,15135,10.0,Star Wars Collection,/r8Ph5MYXL04Qzu4QBbq2KjqwtkQ.jpg,/d8duYyyC9J5T825Hg7grmaabfxQ.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/8tqVlaXwF2vbMWMDa909IhdrTRc.jpg,,0,878,Science Fiction,53.0,Thriller,,,,505948,tt6292852,AU,en,I Am Mother,"A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",225.502,/b3jWxwWRFqvNDJTvBcmKJVHnzKK.jpg,101182.0,,Mother Film Holdings,,37504.0,/k4A2f5FeH96xamI0ZuXlEQAerog.png,Rhea Films,US,55251.0,,Southern Light Films,AU,101131.0,,The Penguin Empire,,162558.0,/cU9hnPAjbDDXFs3TY3S6fKgiF6w.png,Fin Design & Effects,AU,AU,Australia,2019-06-07,643593,114,English,en,English,Released,She’ll keep you safe.,I Am Mother,False,6.691,2438,,,,,,,,,,,,209573.0,/klSmrRfAUgAlEzVfcfHEQONSNWO.png,Adelaide Film Festival Investment Fund,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,
False,/egg7KFi18TSQc1s24RMmR9i2zO6.jpg,,200000000,28,Action,12.0,Adventure,14.0,Fantasy,https://www.warnerbros.com/movies/wonder-woman-1984,464052,tt7126948,US,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,195.984,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,174.0,/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png,Warner Bros. Pictures,US,114152.0,/xYfrnGFXxrEy5x5OVThunxHYScK.png,The Stone Quarry,US,128064.0,/13F3Jf7EFAcREU0xzZqJnVnyGXu.png,DC Films,US,507.0,/aRmHe6GWxYMRCQljF75rn2B9Gv8.png,Atlas Entertainment,US,,,,,US,United States of America,2020-12-16,169601036,151,English,en,English,Released,A new era of wonder begins.,Wonder Woman 1984,False,6.447,8143,468552.0,Wonder Woman Collection,/8AQRfTuTHeFTddZN4IUAqprN8Od.jpg,/n9KlvCOBFDmSyw3BgNrkUkxMFva.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/rz8GGX5Id2hCW1KzAIY4xwbQw1w.jpg,,0,28,Action,35.0,Comedy,80.0,Crime,https://www.netflix.com/title/81446739,955916,tt14371878,US,en,Lift,"An international heist crew, led by Cyrus Whitaker, race to lift $500 million in gold from a passenger plane at 40,000 feet.",188.059,/46sp1Z9b2PPTgCMyA87g9aTLUXi.jpg,28788.0,/Aqomtf9oh5dKtxBNEagkdlp3aGv.png,Genre Films,US,101405.0,,6th & Idaho,US,40268.0,/shdAxUj8uF6exNLrF0kSqYVxCzG.png,HartBeat Productions,US,,,,,,,,,US,United States of America,2024-01-10,0,107,English,en,English,Released,"The heist begins at 40,000 ft.",Lift,False,6.558,1000,,,,,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italian,it,Italiano,,,,,,,,,,,,,,,,,,,,,,,,,
